Case,Modality,Feature Class,Feature Name,Value
LGG_Patient2,T2,original,ShortRunEmphasis,0.8183620448598355
LGG_Patient2,T2,original,ShortRunHighGrayLevelEmphasis,171.07171432139032
LGG_Patient2,T2,original,ShortRunLowGrayLevelEmphasis,0.007551042412788016
LGG_Patient2,T2,original,GrayLevelNonUniformity,30.600790513833992
LGG_Patient2,T2,original,GrayLevelNonUniformityNormalized,0.06047587058069959
LGG_Patient2,T2,original,GrayLevelVariance,23.782846943398585
LGG_Patient2,T2,original,HighGrayLevelZoneEmphasis,147.36166007905138
LGG_Patient2,T2,original,LargeAreaEmphasis,10939.132411067194
LGG_Patient2,T2,original,LargeAreaHighGrayLevelEmphasis,2796495.9486166006
LGG_Patient2,T2,original,LargeAreaLowGrayLevelEmphasis,46.63280008605922
LGG_Patient2,T2,original,LowGrayLevelZoneEmphasis,0.020869156863871273
LGG_Patient2,T2,original,SizeZoneNonUniformity,113.98418972332016
LGG_Patient2,T2,original,SizeZoneNonUniformityNormalized,0.2252651970816604
LGG_Patient2,T2,original,SmallAreaEmphasis,0.48233252483823297
LGG_Patient2,T2,original,SmallAreaHighGrayLevelEmphasis,72.57890553379752
LGG_Patient2,T2,original,SmallAreaLowGrayLevelEmphasis,0.011854240402732382
LGG_Patient2,T2,original,ZoneEntropy,6.798171182036591
LGG_Patient2,T2,original,ZonePercentage,0.05423946832457927
LGG_Patient2,T2,original,ZoneVariance,10599.21833257823
LGG_Patient2,T2,original,Busyness,0.9824688072949292
LGG_Patient2,T2,original,Coarseness,0.002203979562218946
LGG_Patient2,T2,original,Complexity,205.43568705244942
LGG_Patient2,T2,original,Contrast,0.03461205089883647
LGG_Patient2,T2,original,Strength,0.5579885784474792
LGG_Patient3,Flair,original,Elongation,0.7563908175691498
LGG_Patient3,Flair,original,Flatness,0.5729322319015553
LGG_Patient3,Flair,original,LeastAxisLength,41.50238984423229
LGG_Patient3,Flair,original,MajorAxisLength,72.43856696015574
LGG_Patient3,Flair,original,Maximum2DDiameterColumn,65.14598989960932
LGG_Patient3,Flair,original,Maximum2DDiameterRow,86.02325267042627
LGG_Patient3,Flair,original,Maximum2DDiameterSlice,82.21921916437786
LGG_Patient3,Flair,original,Maximum3DDiameter,87.20665112249179
LGG_Patient3,Flair,original,MeshVolume,91133.66666666667
LGG_Patient3,Flair,original,MinorAxisLength,54.79186688652981
LGG_Patient3,Flair,original,Sphericity,0.22923175468136403
LGG_Patient3,Flair,original,SurfaceArea,42723.016450493946
LGG_Patient3,Flair,original,SurfaceVolumeRatio,0.46879510079144493
LGG_Patient3,Flair,original,VoxelVolume,91102.0
LGG_Patient3,Flair,original,10Percentile,403.0
LGG_Patient3,Flair,original,90Percentile,481.0
LGG_Patient3,Flair,original,Energy,17743353989.0
LGG_Patient3,Flair,original,Entropy,2.5170109388610418
LGG_Patient3,Flair,original,InterquartileRange,42.0
LGG_Patient3,Flair,original,Kurtosis,37.16323833287746
LGG_Patient3,Flair,original,Maximum,575.0
LGG_Patient3,Flair,original,MeanAbsoluteDeviation,29.43467210659156
LGG_Patient3,Flair,original,Mean,438.4741169238875
LGG_Patient3,Flair,original,Median,444.0
LGG_Patient3,Flair,original,Minimum,0.0
LGG_Patient3,Flair,original,Range,575.0
LGG_Patient3,Flair,original,RobustMeanAbsoluteDeviation,17.348386887851966
LGG_Patient3,Flair,original,RootMeanSquared,441.3202980921134
LGG_Patient3,Flair,original,Skewness,-4.509288067131157
LGG_Patient3,Flair,original,TotalEnergy,17743353989.0
LGG_Patient3,Flair,original,Uniformity,0.21976878731527788
LGG_Patient3,Flair,original,Variance,2504.0542959288114
LGG_Patient3,Flair,original,Autocorrelation,328.4150536364541
LGG_Patient3,Flair,original,ClusterProminence,6208.4099347460815
LGG_Patient3,Flair,original,ClusterShade,-200.23631992418728
LGG_Patient3,Flair,original,ClusterTendency,13.18319312879443
LGG_Patient3,Flair,original,Contrast,1.0793295785157988
LGG_Patient3,Flair,original,Correlation,0.8474391246800077
LGG_Patient3,Flair,original,DifferenceAverage,0.5233154835114854
LGG_Patient3,Flair,original,DifferenceEntropy,1.2884586376035805
LGG_Patient3,Flair,original,DifferenceVariance,0.7962075031242648
LGG_Patient3,Flair,original,Id,0.7787285167666792
LGG_Patient3,Flair,original,Idm,0.7715010323935984
LGG_Patient3,Flair,original,Idmn,0.9982778147941757
LGG_Patient3,Flair,original,Idn,0.9797589946587102
LGG_Patient3,Flair,original,Imc1,-0.3637467434936762
LGG_Patient3,Flair,original,Imc2,0.9079163345002884
LGG_Patient3,Flair,original,InverseVariance,0.3760268105263402
LGG_Patient3,Flair,original,JointAverage,18.038526965374807
LGG_Patient3,Flair,original,JointEnergy,0.09986956696340304
LGG_Patient3,Flair,original,JointEntropy,4.065653018176292
LGG_Patient3,Flair,original,MCC,0.8889292609317127
LGG_Patient3,Flair,original,MaximumProbability,0.18388390841782626
LGG_Patient3,Flair,original,SumAverage,36.077053930749614
LGG_Patient3,Flair,original,SumEntropy,3.358116671622156
LGG_Patient3,Flair,original,SumSquares,3.5656306768275567
LGG_Patient3,Flair,original,DependenceEntropy,7.079550428426483
LGG_Patient3,Flair,original,DependenceNonUniformity,3800.4278061952537
LGG_Patient3,Flair,original,DependenceNonUniformityNormalized,0.04171618412543362
LGG_Patient3,Flair,original,DependenceVariance,41.48791707946474
LGG_Patient3,Flair,original,GrayLevelNonUniformity,20021.376061996445
LGG_Patient3,Flair,original,GrayLevelVariance,4.0008753037982885
LGG_Patient3,Flair,original,HighGrayLevelEmphasis,330.2528484555773
LGG_Patient3,Flair,original,LargeDependenceEmphasis,235.31487782924634
LGG_Patient3,Flair,original,LargeDependenceHighGrayLevelEmphasis,78062.67953502668
LGG_Patient3,Flair,original,LargeDependenceLowGrayLevelEmphasis,2.1440130823084504
LGG_Patient3,Flair,original,LowGrayLevelEmphasis,0.008730940516276047
LGG_Patient3,Flair,original,SmallDependenceEmphasis,0.02486050215819563
LGG_Patient3,Flair,original,SmallDependenceHighGrayLevelEmphasis,7.504989416982187
LGG_Patient3,Flair,original,SmallDependenceLowGrayLevelEmphasis,0.00025635091321851467
LGG_Patient3,Flair,original,GrayLevelNonUniformity,9120.681069690321
LGG_Patient3,Flair,original,GrayLevelNonUniformityNormalized,0.19845139191135133
LGG_Patient3,Flair,original,GrayLevelVariance,4.60200491931854
LGG_Patient3,Flair,original,HighGrayLevelRunEmphasis,328.43069496214605
LGG_Patient3,Flair,original,LongRunEmphasis,7.820286696053946
LGG_Patient3,Flair,original,LongRunHighGrayLevelEmphasis,2591.0573571054915
LGG_Patient3,Flair,original,LongRunLowGrayLevelEmphasis,0.06610517127363968
LGG_Patient3,Flair,original,LowGrayLevelRunEmphasis,0.00856757461124983
LGG_Patient3,Flair,original,RunEntropy,4.616245421138059
LGG_Patient3,Flair,original,RunLengthNonUniformity,17931.297777684824
LGG_Patient3,Flair,original,RunLengthNonUniformityNormalized,0.3810595512956292
LGG_Patient3,Flair,original,RunPercentage,0.5029932636790883
LGG_Patient3,Flair,original,RunVariance,3.3957650702498787
LGG_Patient3,Flair,original,ShortRunEmphasis,0.6312045543765794
LGG_Patient3,Flair,original,ShortRunHighGrayLevelEmphasis,206.0843263379337
LGG_Patient3,Flair,original,ShortRunLowGrayLevelEmphasis,0.004981190182491976
LGG_Patient3,Flair,original,GrayLevelNonUniformity,143.416149068323
LGG_Patient3,Flair,original,GrayLevelNonUniformityNormalized,0.0890783534585857
LGG_Patient3,Flair,original,GrayLevelVariance,16.741317464603988
LGG_Patient3,Flair,original,HighGrayLevelZoneEmphasis,284.0130434782609
LGG_Patient3,Flair,original,LargeAreaEmphasis,1033844.8857142857
LGG_Patient3,Flair,original,LargeAreaHighGrayLevelEmphasis,351387219.33229816
LGG_Patient3,Flair,original,LargeAreaLowGrayLevelEmphasis,3218.1074959246125
LGG_Patient3,Flair,original,LowGrayLevelZoneEmphasis,0.011823093158950367
LGG_Patient3,Flair,original,SizeZoneNonUniformity,448.3975155279503
LGG_Patient3,Flair,original,SizeZoneNonUniformityNormalized,0.2785077736198449
LGG_Patient3,Flair,original,SmallAreaEmphasis,0.537445207917743
LGG_Patient3,Flair,original,SmallAreaHighGrayLevelEmphasis,144.6179613411214
LGG_Patient3,Flair,original,SmallAreaLowGrayLevelEmphasis,0.007759690571710425
LGG_Patient3,Flair,original,ZoneEntropy,6.281767804900227
LGG_Patient3,Flair,original,ZonePercentage,0.017672498957212793
LGG_Patient3,Flair,original,ZoneVariance,1030643.0129454883
LGG_Patient3,Flair,original,Busyness,9.805240017047952
LGG_Patient3,Flair,original,Coarseness,0.00014237738776034045
LGG_Patient3,Flair,original,Complexity,134.20602076464857
LGG_Patient3,Flair,original,Contrast,0.005879706828182451
LGG_Patient3,Flair,original,Strength,0.10763162167738259
LGG_Patient3,T1,original,Elongation,0.7563908175691498
LGG_Patient3,T1,original,Flatness,0.5729322319015553
LGG_Patient3,T1,original,LeastAxisLength,41.50238984423229
LGG_Patient3,T1,original,MajorAxisLength,72.43856696015574
LGG_Patient3,T1,original,Maximum2DDiameterColumn,65.14598989960932
LGG_Patient3,T1,original,Maximum2DDiameterRow,86.02325267042627
LGG_Patient3,T1,original,Maximum2DDiameterSlice,82.21921916437786
LGG_Patient3,T1,original,Maximum3DDiameter,87.20665112249179
LGG_Patient3,T1,original,MeshVolume,91133.66666666667
LGG_Patient3,T1,original,MinorAxisLength,54.79186688652981
LGG_Patient3,T1,original,Sphericity,0.22923175468136403
LGG_Patient3,T1,original,SurfaceArea,42723.016450493946
LGG_Patient3,T1,original,SurfaceVolumeRatio,0.46879510079144493
LGG_Patient3,T1,original,VoxelVolume,91102.0
LGG_Patient3,T1,original,10Percentile,207.0
LGG_Patient3,T1,original,90Percentile,285.0
LGG_Patient3,T1,original,Energy,5651485461.0
LGG_Patient3,T1,original,Entropy,2.3281397631218854
LGG_Patient3,T1,original,InterquartileRange,42.0
LGG_Patient3,T1,original,Kurtosis,3.299890141418895
LGG_Patient3,T1,original,Maximum,370.0
LGG_Patient3,T1,original,MeanAbsoluteDeviation,24.074557477272787
LGG_Patient3,T1,original,Mean,247.25139953019692
LGG_Patient3,T1,original,Median,248.0
LGG_Patient3,T1,original,Minimum,0.0
LGG_Patient3,T1,original,Range,370.0
LGG_Patient3,T1,original,RobustMeanAbsoluteDeviation,17.46956610509605
LGG_Patient3,T1,original,RootMeanSquared,249.06766637289226
LGG_Patient3,T1,original,Skewness,0.13443072946484658
LGG_Patient3,T1,original,TotalEnergy,5651485461.0
LGG_Patient3,T1,original,Uniformity,0.22926128032335674
LGG_Patient3,T1,original,Variance,901.4478627973031
LGG_Patient3,T1,original,Autocorrelation,108.86089994446215
LGG_Patient3,T1,original,ClusterProminence,89.38306908626986
LGG_Patient3,T1,original,ClusterShade,2.317221645585931
LGG_Patient3,T1,original,ClusterTendency,5.5854515387361285
LGG_Patient3,T1,original,Contrast,0.29930021044087457
LGG_Patient3,T1,original,Correlation,0.898187129370222
LGG_Patient3,T1,original,DifferenceAverage,0.28057522097889714
LGG_Patient3,T1,original,DifferenceEntropy,0.8797405622696496
LGG_Patient3,T1,original,DifferenceVariance,0.21843086299454767
LGG_Patient3,T1,original,Id,0.8619579965284614
LGG_Patient3,T1,original,Idm,0.8612734919856353
LGG_Patient3,T1,original,Idmn,0.998684816214448
LGG_Patient3,T1,original,Idn,0.982525823228447
LGG_Patient3,T1,original,Imc1,-0.5210808090775658
LGG_Patient3,T1,original,Imc2,0.9522154284561158
LGG_Patient3,T1,original,InverseVariance,0.27031478401118575
LGG_Patient3,T1,original,JointAverage,10.370105904566259
LGG_Patient3,T1,original,JointEnergy,0.1349924044513637
LGG_Patient3,T1,original,JointEntropy,3.407192199026928
LGG_Patient3,T1,original,MCC,0.9119001124237717
LGG_Patient3,T1,original,MaximumProbability,0.22607107129045223
LGG_Patient3,T1,original,SumAverage,20.740211809132518
LGG_Patient3,T1,original,SumEntropy,3.0909446318813543
LGG_Patient3,T1,original,SumSquares,1.4711879372942511
LGG_Patient3,T1,original,DependenceEntropy,6.820259089197277
LGG_Patient3,T1,original,DependenceNonUniformity,4094.244429320981
LGG_Patient3,T1,original,DependenceNonUniformityNormalized,0.04494132323462691
LGG_Patient3,T1,original,DependenceVariance,40.6728725320311
LGG_Patient3,T1,original,GrayLevelNonUniformity,20886.16116001844
LGG_Patient3,T1,original,GrayLevelVariance,1.5155749373049419
LGG_Patient3,T1,original,HighGrayLevelEmphasis,109.95663102895655
LGG_Patient3,T1,original,LargeDependenceEmphasis,334.25823801892386
LGG_Patient3,T1,original,LargeDependenceHighGrayLevelEmphasis,35900.102862725296
LGG_Patient3,T1,original,LargeDependenceLowGrayLevelEmphasis,3.271879749649747
LGG_Patient3,T1,original,LowGrayLevelEmphasis,0.009702475108318991
LGG_Patient3,T1,original,SmallDependenceEmphasis,0.011030846287931497
LGG_Patient3,T1,original,SmallDependenceHighGrayLevelEmphasis,1.228648119559562
LGG_Patient3,T1,original,SmallDependenceLowGrayLevelEmphasis,0.0001335878237129796
LGG_Patient3,T1,original,GrayLevelNonUniformity,7572.228815785965
LGG_Patient3,T1,original,GrayLevelNonUniformityNormalized,0.21906084538283505
LGG_Patient3,T1,original,GrayLevelVariance,1.7208651903186873
LGG_Patient3,T1,original,HighGrayLevelRunEmphasis,112.3292414272142
LGG_Patient3,T1,original,LongRunEmphasis,14.115031167139191
LGG_Patient3,T1,original,LongRunHighGrayLevelEmphasis,1503.947105805901
LGG_Patient3,T1,original,LongRunLowGrayLevelEmphasis,0.13966450089588128
LGG_Patient3,T1,original,LowGrayLevelRunEmphasis,0.009688915361906397
LGG_Patient3,T1,original,RunEntropy,4.903046822262686
LGG_Patient3,T1,original,RunLengthNonUniformity,9257.702544899355
LGG_Patient3,T1,original,RunLengthNonUniformityNormalized,0.26168556056979314
LGG_Patient3,T1,original,RunPercentage,0.3794487328657818
LGG_Patient3,T1,original,RunVariance,6.629482971318786
LGG_Patient3,T1,original,ShortRunEmphasis,0.5093020224640438
LGG_Patient3,T1,original,ShortRunHighGrayLevelEmphasis,57.922997480937966
LGG_Patient3,T1,original,ShortRunLowGrayLevelEmphasis,0.005007809670061707
LGG_Patient3,T1,original,GrayLevelNonUniformity,69.10424710424711
LGG_Patient3,T1,original,GrayLevelNonUniformityNormalized,0.13340588244063148
LGG_Patient3,T1,original,GrayLevelVariance,4.701703910198119
LGG_Patient3,T1,original,HighGrayLevelZoneEmphasis,108.91505791505791
LGG_Patient3,T1,original,LargeAreaEmphasis,3319928.5752895754
LGG_Patient3,T1,original,LargeAreaHighGrayLevelEmphasis,366174182.3610039
LGG_Patient3,T1,original,LargeAreaLowGrayLevelEmphasis,30957.17154443924
LGG_Patient3,T1,original,LowGrayLevelZoneEmphasis,0.015296946370218336
LGG_Patient3,T1,original,SizeZoneNonUniformity,152.7992277992278
LGG_Patient3,T1,original,SizeZoneNonUniformityNormalized,0.2949792042456135
LGG_Patient3,T1,original,SmallAreaEmphasis,0.5592615429217302
LGG_Patient3,T1,original,SmallAreaHighGrayLevelEmphasis,60.5347550521194
LGG_Patient3,T1,original,SmallAreaLowGrayLevelEmphasis,0.00834051225960731
LGG_Patient3,T1,original,ZoneEntropy,5.552641007900568
LGG_Patient3,T1,original,ZonePercentage,0.005685934447103247
LGG_Patient3,T1,original,ZoneVariance,3288997.40847632
LGG_Patient3,T1,original,Busyness,22.952865769684898
LGG_Patient3,T1,original,Coarseness,0.00020856690923974774
LGG_Patient3,T1,original,Complexity,25.633142125092018
LGG_Patient3,T1,original,Contrast,0.00405817455170131
LGG_Patient3,T1,original,Strength,0.03130489229015195
LGG_Patient3,T1CE,original,Elongation,0.7563908175691498
LGG_Patient3,T1CE,original,Flatness,0.5729322319015553
LGG_Patient3,T1CE,original,LeastAxisLength,41.50238984423229
LGG_Patient3,T1CE,original,MajorAxisLength,72.43856696015574
LGG_Patient3,T1CE,original,Maximum2DDiameterColumn,65.14598989960932
LGG_Patient3,T1CE,original,Maximum2DDiameterRow,86.02325267042627
LGG_Patient3,T1CE,original,Maximum2DDiameterSlice,82.21921916437786
LGG_Patient3,T1CE,original,Maximum3DDiameter,87.20665112249179
LGG_Patient3,T1CE,original,MeshVolume,91133.66666666667
LGG_Patient3,T1CE,original,MinorAxisLength,54.79186688652981
LGG_Patient3,T1CE,original,Sphericity,0.22923175468136403
LGG_Patient3,T1CE,original,SurfaceArea,42723.016450493946
LGG_Patient3,T1CE,original,SurfaceVolumeRatio,0.46879510079144493
LGG_Patient3,T1CE,original,VoxelVolume,91102.0
LGG_Patient3,T1CE,original,10Percentile,285.0
LGG_Patient3,T1CE,original,90Percentile,405.0
LGG_Patient3,T1CE,original,Energy,11035370177.0
LGG_Patient3,T1CE,original,Entropy,2.9696443274123805
LGG_Patient3,T1CE,original,InterquartileRange,66.0
LGG_Patient3,T1CE,original,Kurtosis,3.1574339997476395
LGG_Patient3,T1CE,original,Maximum,651.0
LGG_Patient3,T1CE,original,MeanAbsoluteDeviation,38.00683121076337
LGG_Patient3,T1CE,original,Mean,344.7995543456785
LGG_Patient3,T1CE,original,Median,346.0
LGG_Patient3,T1CE,original,Minimum,0.0
LGG_Patient3,T1CE,original,Range,651.0
LGG_Patient3,T1CE,original,RobustMeanAbsoluteDeviation,27.18470994650541
LGG_Patient3,T1CE,original,RootMeanSquared,348.0402703421075
LGG_Patient3,T1CE,original,Skewness,-0.16227955785410508
LGG_Patient3,T1CE,original,TotalEnergy,11035370177.0
LGG_Patient3,T1CE,original,Uniformity,0.14719668365298505
LGG_Patient3,T1CE,original,Variance,2245.297102828769
LGG_Patient3,T1CE,original,Autocorrelation,203.20474985910803
LGG_Patient3,T1CE,original,ClusterProminence,468.6032944924627
LGG_Patient3,T1CE,original,ClusterShade,-10.688547919008593
LGG_Patient3,T1CE,original,ClusterTendency,12.90133737740782
LGG_Patient3,T1CE,original,Contrast,1.5925852492874606
LGG_Patient3,T1CE,original,Correlation,0.780693372899973
LGG_Patient3,T1CE,original,DifferenceAverage,0.8380857386701722
LGG_Patient3,T1CE,original,DifferenceEntropy,1.693559400634645
LGG_Patient3,T1CE,original,DifferenceVariance,0.8756645691682442
LGG_Patient3,T1CE,original,Id,0.671405919337627
LGG_Patient3,T1CE,original,Idm,0.6488538933422467
LGG_Patient3,T1CE,original,Idmn,0.997847191147629
LGG_Patient3,T1CE,original,Idn,0.9709490394708197
LGG_Patient3,T1CE,original,Imc1,-0.2662438026449675
LGG_Patient3,T1CE,original,Imc2,0.8843775859556342
LGG_Patient3,T1CE,original,InverseVariance,0.45894970264245644
LGG_Patient3,T1CE,original,JointAverage,14.155463397546486
LGG_Patient3,T1CE,original,JointEnergy,0.04193241294481413
LGG_Patient3,T1CE,original,JointEntropy,5.126085857823609
LGG_Patient3,T1CE,original,MCC,0.8138712288773292
LGG_Patient3,T1CE,original,MaximumProbability,0.08246312293946945
LGG_Patient3,T1CE,original,SumAverage,28.31092679509297
LGG_Patient3,T1CE,original,SumEntropy,3.8547452248857663
LGG_Patient3,T1CE,original,SumSquares,3.623480656673821
LGG_Patient3,T1CE,original,DependenceEntropy,7.179708157521626
LGG_Patient3,T1CE,original,DependenceNonUniformity,4883.107396105464
LGG_Patient3,T1CE,original,DependenceNonUniformityNormalized,0.05360044122088938
LGG_Patient3,T1CE,original,DependenceVariance,28.454016539713642
LGG_Patient3,T1CE,original,GrayLevelNonUniformity,13409.912274154245
LGG_Patient3,T1CE,original,GrayLevelVariance,3.669434924918832
LGG_Patient3,T1CE,original,HighGrayLevelEmphasis,208.4921516541898
LGG_Patient3,T1CE,original,LargeDependenceEmphasis,130.69603301793595
LGG_Patient3,T1CE,original,LargeDependenceHighGrayLevelEmphasis,25121.730236438278
LGG_Patient3,T1CE,original,LargeDependenceLowGrayLevelEmphasis,0.728973166800538
LGG_Patient3,T1CE,original,LowGrayLevelEmphasis,0.005239965070536149
LGG_Patient3,T1CE,original,SmallDependenceEmphasis,0.042499241041909566
LGG_Patient3,T1CE,original,SmallDependenceHighGrayLevelEmphasis,9.93600589853847
LGG_Patient3,T1CE,original,SmallDependenceLowGrayLevelEmphasis,0.00022578624734602188
LGG_Patient3,T1CE,original,GrayLevelNonUniformity,8666.865794150413
LGG_Patient3,T1CE,original,GrayLevelNonUniformityNormalized,0.14641256303670144
LGG_Patient3,T1CE,original,GrayLevelVariance,3.7819389661423655
LGG_Patient3,T1CE,original,HighGrayLevelRunEmphasis,213.9770494357063
LGG_Patient3,T1CE,original,LongRunEmphasis,3.5938490917781922
LGG_Patient3,T1CE,original,LongRunHighGrayLevelEmphasis,716.8384569246932
LGG_Patient3,T1CE,original,LongRunLowGrayLevelEmphasis,0.019511161005389206
LGG_Patient3,T1CE,original,LowGrayLevelRunEmphasis,0.005141391134014942
LGG_Patient3,T1CE,original,RunEntropy,4.390449326893306
LGG_Patient3,T1CE,original,RunLengthNonUniformity,30775.461511127018
LGG_Patient3,T1CE,original,RunLengthNonUniformityNormalized,0.5158122658286557
LGG_Patient3,T1CE,original,RunPercentage,0.6495584830528081
LGG_Patient3,T1CE,original,RunVariance,1.173470455711285
LGG_Patient3,T1CE,original,ShortRunEmphasis,0.7443210077278677
LGG_Patient3,T1CE,original,ShortRunHighGrayLevelEmphasis,162.01253429656754
LGG_Patient3,T1CE,original,ShortRunLowGrayLevelEmphasis,0.0037873159865917452
LGG_Patient3,T1CE,original,GrayLevelNonUniformity,280.1281473130402
LGG_Patient3,T1CE,original,GrayLevelNonUniformityNormalized,0.10527175772756114
LGG_Patient3,T1CE,original,GrayLevelVariance,8.36179135454272
LGG_Patient3,T1CE,original,HighGrayLevelZoneEmphasis,245.41300263059
LGG_Patient3,T1CE,original,LargeAreaEmphasis,372128.93348365277
LGG_Patient3,T1CE,original,LargeAreaHighGrayLevelEmphasis,77722729.04697482
LGG_Patient3,T1CE,original,LargeAreaLowGrayLevelEmphasis,1837.0770438770714
LGG_Patient3,T1CE,original,LowGrayLevelZoneEmphasis,0.005624202868991326
LGG_Patient3,T1CE,original,SizeZoneNonUniformity,793.7230364524614
LGG_Patient3,T1CE,original,SizeZoneNonUniformityNormalized,0.2982799836348972
LGG_Patient3,T1CE,original,SmallAreaEmphasis,0.5636270506148242
LGG_Patient3,T1CE,original,SmallAreaHighGrayLevelEmphasis,140.86682683866343
LGG_Patient3,T1CE,original,SmallAreaLowGrayLevelEmphasis,0.003108033066151007
LGG_Patient3,T1CE,original,ZoneEntropy,6.018702373750566
LGG_Patient3,T1CE,original,ZonePercentage,0.02920901846282189
LGG_Patient3,T1CE,original,ZoneVariance,370956.829684726
LGG_Patient3,T1CE,original,Busyness,12.697781596557085
LGG_Patient3,T1CE,original,Coarseness,0.00015308022016865
LGG_Patient3,T1CE,original,Complexity,160.18174331659557
LGG_Patient3,T1CE,original,Contrast,0.007342236016831444
LGG_Patient3,T1CE,original,Strength,0.057205134082381925
LGG_Patient3,T2,original,Elongation,0.7563908175691498
LGG_Patient3,T2,original,Flatness,0.5729322319015553
LGG_Patient3,T2,original,LeastAxisLength,41.50238984423229
LGG_Patient3,T2,original,MajorAxisLength,72.43856696015574
LGG_Patient3,T2,original,Maximum2DDiameterColumn,65.14598989960932
LGG_Patient3,T2,original,Maximum2DDiameterRow,86.02325267042627
LGG_Patient3,T2,original,Maximum2DDiameterSlice,82.21921916437786
LGG_Patient3,T2,original,Maximum3DDiameter,87.20665112249179
LGG_Patient3,T2,original,MeshVolume,91133.66666666667
LGG_Patient3,T2,original,MinorAxisLength,54.79186688652981
LGG_Patient3,T2,original,Sphericity,0.22923175468136403
LGG_Patient3,T2,original,SurfaceArea,42723.016450493946
LGG_Patient3,T2,original,SurfaceVolumeRatio,0.46879510079144493
LGG_Patient3,T2,original,VoxelVolume,91102.0
LGG_Patient3,T2,original,10Percentile,535.0
LGG_Patient3,T2,original,90Percentile,723.0
LGG_Patient3,T2,original,Energy,38064119167.0
LGG_Patient3,T2,original,Entropy,3.654231797767152
LGG_Patient3,T2,original,InterquartileRange,91.0
LGG_Patient3,T2,original,Kurtosis,4.226398429590958
LGG_Patient3,T2,original,Maximum,926.0
LGG_Patient3,T2,original,MeanAbsoluteDeviation,60.41749507135331
LGG_Patient3,T2,original,Mean,641.4615156637615
LGG_Patient3,T2,original,Median,646.0
LGG_Patient3,T2,original,Minimum,0.0
LGG_Patient3,T2,original,Range,926.0
LGG_Patient3,T2,original,RobustMeanAbsoluteDeviation,39.25453437452366
LGG_Patient3,T2,original,RootMeanSquared,646.3889692410763
LGG_Patient3,T2,original,Skewness,-0.08474501035850678
LGG_Patient3,T2,original,TotalEnergy,38064119167.0
LGG_Patient3,T2,original,Uniformity,0.09986649262407167
LGG_Patient3,T2,original,Variance,6345.823478890883
LGG_Patient3,T2,original,Autocorrelation,705.5038157520607
LGG_Patient3,T2,original,ClusterProminence,5663.678760135665
LGG_Patient3,T2,original,ClusterShade,15.88624449577138
LGG_Patient3,T2,original,ClusterTendency,37.97939956622643
LGG_Patient3,T2,original,Contrast,1.2503480114215042
LGG_Patient3,T2,original,Correlation,0.9361896966597432
LGG_Patient3,T2,original,DifferenceAverage,0.6944776465560791
LGG_Patient3,T2,original,DifferenceEntropy,1.5319020706135293
LGG_Patient3,T2,original,DifferenceVariance,0.7502729084823454
LGG_Patient3,T2,original,Id,0.7158976808177127
LGG_Patient3,T2,original,Idm,0.6999964068216081
LGG_Patient3,T2,original,Idmn,0.9991446672497707
LGG_Patient3,T2,original,Idn,0.9825292870386585
LGG_Patient3,T2,original,Imc1,-0.4553156448561623
LGG_Patient3,T2,original,Imc2,0.9795728850753339
LGG_Patient3,T2,original,InverseVariance,0.4290802772724894
LGG_Patient3,T2,original,JointAverage,26.38788779266992
LGG_Patient3,T2,original,JointEnergy,0.036871150430169475
LGG_Patient3,T2,original,JointEntropy,5.5968681411844114
LGG_Patient3,T2,original,MCC,0.9463841856813959
LGG_Patient3,T2,original,MaximumProbability,0.08226422511751526
LGG_Patient3,T2,original,SumAverage,52.77577558533984
LGG_Patient3,T2,original,SumEntropy,4.574362257049847
LGG_Patient3,T2,original,SumSquares,9.807436894411982
LGG_Patient3,T2,original,DependenceEntropy,8.012225153321907
LGG_Patient3,T2,original,DependenceNonUniformity,4413.498584004742
LGG_Patient3,T2,original,DependenceNonUniformityNormalized,0.04844568268539375
LGG_Patient3,T2,original,DependenceVariance,34.215379227052715
LGG_Patient3,T2,original,GrayLevelNonUniformity,9098.037211038178
LGG_Patient3,T2,original,GrayLevelVariance,10.234109716645658
LGG_Patient3,T2,original,HighGrayLevelEmphasis,695.4791771860113
LGG_Patient3,T2,original,LargeDependenceEmphasis,169.67603345700422
LGG_Patient3,T2,original,LargeDependenceHighGrayLevelEmphasis,119339.59875743672
LGG_Patient3,T2,original,LargeDependenceLowGrayLevelEmphasis,0.25052509787542887
LGG_Patient3,T2,original,LowGrayLevelEmphasis,0.0015849248775490425
LGG_Patient3,T2,original,SmallDependenceEmphasis,0.02896216331511809
LGG_Patient3,T2,original,SmallDependenceHighGrayLevelEmphasis,18.644279349548302
LGG_Patient3,T2,original,SmallDependenceLowGrayLevelEmphasis,7.30125680488039e-05
LGG_Patient3,T2,original,GrayLevelNonUniformity,4755.37862423236
LGG_Patient3,T2,original,GrayLevelNonUniformityNormalized,0.08821844140927498
LGG_Patient3,T2,original,GrayLevelVariance,12.12556594837681
LGG_Patient3,T2,original,HighGrayLevelRunEmphasis,691.9668781233457
LGG_Patient3,T2,original,LongRunEmphasis,4.8222687631158685
LGG_Patient3,T2,original,LongRunHighGrayLevelEmphasis,3382.884648475982
LGG_Patient3,T2,original,LongRunLowGrayLevelEmphasis,0.007311854462708433
LGG_Patient3,T2,original,LowGrayLevelRunEmphasis,0.0016459914107958807
